click,group
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
1,exp
1,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
1,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,exp
0,exp
0,exp
1,exp
0,exp
0,con
0,con
1,con
1,con
0,con
1,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
